stock_id,100plus_curr,400plus_curr,1000plus_curr,100plus_prev,400plus_prev,1000plus_prev,diff_100plus,diff_400plus,diff_1000plus,股票名稱
8046,86.9913818222854,82.79794971469902,78.62261544773591,86.37645034111826,82.12886941143609,77.83632368467863,0.6149314811671474,0.6690803032629304,0.7862917630572781,南電
3004,68.46388463429417,59.20477812067433,47.934519748332384,67.84970509230513,58.86883185293635,49.99117611256605,0.6141795419890457,0.33594626773797387,-2.0566563642336675,豐達科
6670,87.851029665448,78.35070139589013,63.0767683002916,87.23813092633843,77.88030951787725,61.60676005210329,0.6128987391095677,0.47039187801287596,1.4700082481883072,復盛應用
6491,69.22324358974359,58.3366358974359,53.63900128205128,68.61395897435898,58.85751666666666,53.63900128205128,0.6092846153846097,-0.5208807692307644,0.0,晶碩
3043,37.08242949941494,18.726345798505804,14.196705562249482,36.47559395698348,19.46783469898142,11.374429470473784,0.6068355424314618,-0.7414889004756162,2.8222760917756986,科風
3515,79.77298768959726,71.19896968894066,63.68831978301116,79.16720942179903,70.08500911282258,62.848133623983784,0.6057782677982289,1.1139605761180889,0.8401861590273754,華擎
6240,88.39964543364628,82.15056650589901,70.9380833913126,87.79616545322003,82.15056650589901,70.9380833913126,0.6034799804262576,0.0,0.0,松崗
6560,58.02565164929084,39.51822209987062,32.29414022571099,57.42847011898334,39.38889071081917,32.29414022571099,0.5971815303075019,0.12933138905145114,0.0,欣普羅
00793B,45.97620533182076,16.682331253545094,0.0,45.37955190017016,16.568888258650027,0.0,0.5966534316505943,0.11344299489506682,0.0,群益AAA-A醫療債
00864B,57.648965808772935,33.99967853561668,26.8062601993669,57.06035488426352,33.34803728945376,24.96046335523219,0.5886109245094175,0.6516412461629244,1.8457968441347106,中信美國公債0-1
6271,59.36891568438435,51.35693428346955,45.14559173294396,58.78693658751888,50.659824948885955,44.61829171407456,0.5819790968654672,0.6971093345835939,0.5273000188694041,同欣電
4938,82.66171210682735,78.70129826123892,74.28960634060088,82.08323049339505,78.10875912356316,73.57170416373276,0.5784816134323023,0.5925391376757574,0.7179021768681224,和碩
3306,54.31925757071523,47.76264885530665,43.143747171132176,53.74102542731539,47.68038864914278,43.143747171132176,0.5782321433998376,0.0822602061638733,0.0,鼎天
5302,61.03984412272592,50.47086138840549,45.54096684055447,60.466944342517415,50.46710876975783,45.54096684055447,0.5728997802085019,0.0037526186476597445,0.0,太欣
1733,53.11026315987467,40.4803894723884,31.29916848984142,52.53786305883234,39.76703416437659,30.742891419358152,0.5724001010423265,0.7133553080118133,0.5562770704832687,五鼎
